id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1210308,0.244,0.646,193453,0.478,7.33e-05,6,0.127,-7.516,1,0.0561,92.133,4,0.341
1731105,0.143,0.715,237533,0.957,0.0,1,0.127,-4.672,1,0.0464,126.999,4,0.685
256024,0.022,0.731,233827,0.871,0.0,2,0.0717,-5.079,1,0.0403,116.944,4,0.71
1597685,0.0297,0.74,212893,0.783,0.000308,0,0.123,-5.367,1,0.0427,100.011,4,0.812
1602552,0.105,0.84,231640,0.515,0.0,11,0.042,-7.108,0,0.12,99.273,4,0.735
1697140,0.0616,0.783,217933,0.737,0.0,8,0.0346,-4.432,1,0.0416,114.988,4,0.851
574305,0.183,0.574,263600,0.592,4.44e-06,7,0.183,-6.129,1,0.0389,76.033,4,0.179
1484836,0.568,0.892,332053,0.597,0.000559,10,0.413,-9.634,0,0.0486,119.048,4,0.646
386234,0.712,0.835,213280,0.53,0.000268,0,0.0898,-9.024,1,0.0496,130.092,4,0.88
1964750,0.64,0.772,245040,0.574,0.00127,9,0.44,-6.423,1,0.036,140.986,4,0.92
1881156,0.538,0.795,348624,0.481,2.56e-06,8,0.0925,-9.002,1,0.0487,124.926,4,0.899
1880718,0.703,0.842,254560,0.453,1.74e-05,0,0.102,-10.146,1,0.0456,127.139,4,0.686
1253637,0.448,0.797,268053,0.542,7.99e-06,8,0.122,-8.411,0,0.035,125.091,4,0.913
1663427,0.59,0.768,289840,0.627,0.0,9,0.741,-6.84,0,0.0483,130.061,4,0.774
1646199,0.327,0.782,215213,0.589,0.0,2,0.121,-10.647,0,0.0341,127.975,4,0.886
2211040,0.395,0.766,240707,0.573,0.0,9,0.108,-9.327,0,0.0421,123.913,4,0.93
2059709,0.0598,0.729,278373,0.656,0.0,6,0.344,-8.65,0,0.0342,136.027,4,0.886
1414893,0.55,0.709,272300,0.705,0.0,0,0.319,-8.503,1,0.273,175.856,4,0.738
1542119,0.0206,0.801,229027,0.839,7.65e-05,1,0.0946,-3.267,0,0.24,170.011,4,0.792
1310681,0.166,0.831,204600,0.716,2.3e-05,9,0.0545,-7.42,1,0.119,94.027,4,0.655
137950,0.12,0.651,205707,0.733,0.0,11,0.682,-5.344,0,0.245,94.076,4,0.499
993212,0.0884,0.703,238573,0.813,0.0,11,0.219,-4.517,0,0.0574,124.904,4,0.717
809021,0.004,0.677,238920,0.671,5.07e-05,7,0.413,-4.905,1,0.0361,137.046,4,0.527
288995,0.0667,0.658,246707,0.621,2.46e-06,1,0.142,-5.725,1,0.231,91.267,4,0.817
1921928,0.0299,0.875,211480,0.843,0.0,6,0.0552,-3.292,0,0.246,136.974,4,0.586
44679,0.0334,0.699,310173,0.64,0.0,1,0.236,-5.798,1,0.0849,101.053,4,0.203
574929,0.139,0.891,204500,0.62,1.61e-05,7,0.0805,-7.463,1,0.244,98.093,4,0.404
1441004,0.0175,0.761,193387,0.724,0.0,7,0.116,-3.818,1,0.111,149.936,4,0.815
858798,0.00111,0.468,206333,0.673,0.0,11,0.41,-3.045,1,0.0311,150.093,4,0.409
1987214,0.511,0.732,221933,0.724,0.0,0,0.0491,-2.104,1,0.101,140.13,4,0.808
1391968,0.0505,0.794,194561,0.51,1.81e-06,9,0.0562,-7.314,1,0.42,167.879,4,0.18
2099884,0.731,0.677,197413,0.812,0.0,2,0.255,-2.83,1,0.0555,137.098,4,0.863
1113994,0.677,0.812,205587,0.875,0.000303,10,0.0753,-3.542,0,0.0541,128.001,4,0.915
1889387,0.721,0.582,218996,0.743,1.0e-06,11,0.217,-2.26,1,0.0311,125.323,4,0.75
593921,0.106,0.717,402133,0.718,1.1e-06,2,0.277,-7.345,0,0.0326,147.107,4,0.672
1517472,0.507,0.626,330373,0.714,0.000851,0,0.101,-3.824,1,0.0259,99.907,4,0.484
2044462,0.168,0.634,247613,0.842,0.000203,11,0.0983,-3.546,1,0.0295,99.973,4,0.358
1853035,0.057,0.849,204213,0.541,0.0,5,0.123,-7.225,0,0.302,128.025,4,0.234
1213329,0.000287,0.469,298107,0.976,0.217,0,0.0636,-3.569,0,0.111,124.001,4,0.222
429526,7.61e-05,0.197,244773,0.956,0.00992,10,0.261,-2.908,0,0.0663,177.018,3,0.209
783870,7.6e-05,0.369,250253,0.995,0.00589,0,0.241,-2.584,0,0.12,185.985,4,0.27
216502,7.82e-05,0.364,177000,0.954,0.33,0,0.299,-4.162,0,0.054,184.021,4,0.47
2201952,0.00591,0.398,342821,0.939,0.000881,9,0.357,-2.865,0,0.0648,92.027,4,0.235
851012,0.000536,0.38,199881,0.994,0.00128,7,0.0956,-4.638,1,0.124,96.325,4,0.267
1603951,0.00421,0.219,316667,0.989,0.0156,11,0.375,-2.962,0,0.16,168.069,3,0.149
295404,0.00252,0.576,283400,0.989,0.0032,2,0.0243,-1.909,1,0.112,135.093,4,0.352
1139639,0.000443,0.547,268587,0.963,0.0251,4,0.353,-2.337,0,0.0744,130.061,4,0.441
2122715,0.0309,0.331,159773,0.946,5.62e-06,7,0.254,-4.599,1,0.0775,139.965,4,0.534
1493975,0.000234,0.278,277800,0.985,0.000235,11,0.104,-1.934,1,0.129,104.803,4,0.342
1533251,0.000237,0.354,252613,0.982,0.000294,4,0.204,-3.026,0,0.168,143.772,4,0.194
31667,0.00208,0.382,147840,0.996,0.0,7,0.417,-4.119,1,0.104,93.345,4,0.327
1559739,0.0177,0.291,278600,0.974,5.44e-06,6,0.886,-2.997,0,0.171,134.724,4,0.348
1337524,0.000278,0.279,220293,0.993,0.000394,11,0.197,-2.67,0,0.209,88.553,4,0.107
992306,0.000463,0.293,236360,0.997,3.95e-05,4,0.415,-4.364,0,0.217,100.348,4,0.13
930612,0.00838,0.399,266733,0.955,0.0,4,0.0759,-5.593,0,0.163,95.498,4,0.152
637102,0.000386,0.394,213027,0.946,0.0,8,0.176,-5.014,1,0.151,187.928,4,0.513
1015724,0.000962,0.552,197560,0.959,0.0,5,0.0818,-3.552,0,0.0619,124.99,4,0.65
776993,0.000401,0.405,165853,0.95,0.0,0,0.0939,-5.442,0,0.131,157.994,4,0.438
1942244,9.9e-05,0.459,184347,0.962,0.0,8,0.137,-2.828,1,0.0691,94.955,4,0.449
2189660,0.000341,0.528,199960,0.962,4.05e-06,5,0.0568,-3.436,0,0.0577,90.044,4,0.411
193411,0.000437,0.588,214427,0.971,0.0,5,0.386,-2.918,0,0.0653,139.971,4,0.564
1841873,0.000412,0.475,203920,0.99,0.0,5,0.685,-3.06,0,0.112,130.005,4,0.265
487048,0.0127,0.442,272493,0.947,2.58e-06,4,0.406,-4.817,0,0.181,100.044,4,0.0925
1030091,0.00243,0.488,173733,0.954,0.0,5,0.235,-3.784,1,0.123,105.356,4,0.568
1837815,0.0174,0.284,325360,0.925,0.0,0,0.121,-4.475,0,0.281,199.905,4,0.343
1567551,0.00143,0.357,229204,0.983,0.0,4,0.384,-2.864,0,0.168,164.878,4,0.197
1879336,0.000599,0.335,236533,0.991,3.17e-05,2,0.434,-2.538,0,0.196,170.013,4,0.169
1239471,0.000227,0.444,223893,0.963,2.42e-06,6,0.561,-3.355,0,0.0733,160.03,4,0.427
902601,0.000919,0.362,280867,0.981,0.0,4,0.632,-3.076,0,0.105,157.637,4,0.353
312790,1.27e-05,0.336,210480,0.933,0.00237,7,0.28,-4.237,1,0.0816,170.186,4,0.317
198040,0.000571,0.157,246733,0.987,3.08e-05,2,0.0855,-3.152,0,0.385,174.921,4,0.0789
947624,6.11e-05,0.247,251800,0.953,0.000258,9,0.0966,-3.991,1,0.172,177.809,4,0.167
1114964,0.000274,0.136,210800,0.974,1.27e-05,7,0.148,-3.126,0,0.122,161.366,4,0.149
1558882,2.92e-05,0.373,198573,0.963,7.86e-05,2,0.5,-3.167,1,0.159,116.026,4,0.123
2185080,0.000293,0.191,193867,0.965,4.52e-05,9,0.248,-3.848,1,0.125,100.656,4,0.203
1440927,3.11e-05,0.339,257867,0.967,0.445,8,0.487,-2.508,1,0.153,153.531,4,0.178
187392,1.33e-05,0.456,223267,0.981,0.00161,7,0.625,-2.982,1,0.13,134.955,4,0.171
576538,0.0884,0.35,292427,0.709,6.75e-06,4,0.197,-5.829,0,0.0499,152.197,4,0.129
482743,8.76e-05,0.392,223760,0.948,0.00016,8,0.111,-2.892,1,0.0805,92.944,4,0.319
618474,0.000116,0.359,266440,0.994,5.89e-06,2,0.0816,-4.232,1,0.084,100.146,4,0.16
808768,2.98e-05,0.306,247693,0.995,0.00859,2,0.254,-3.203,1,0.1,127.908,4,0.135
513568,8.07e-05,0.569,291427,0.883,7.74e-05,2,0.0883,-4.41,0,0.0747,134.003,4,0.373
2154874,0.000111,0.29,198107,0.977,0.0,0,0.32,-3.209,0,0.0846,182.241,3,0.487
750917,3.12e-05,0.192,234773,0.91,0.000136,10,0.0951,-4.303,0,0.0776,162.639,4,0.363
1114686,0.000884,0.402,210947,0.961,0.0936,1,0.0334,-2.726,0,0.0758,135.018,4,0.066
291174,0.0544,0.381,231507,0.989,0.0118,9,0.261,-2.748,0,0.188,102.383,4,0.0353
887334,0.00265,0.241,236973,0.991,0.237,11,0.11,-2.674,0,0.23,134.941,4,0.197
1048932,0.000228,0.49,220040,0.991,4.4e-05,7,0.335,-3.128,1,0.207,109.941,4,0.109
1512430,0.000281,0.397,212627,0.949,0.0322,4,0.0779,-3.761,1,0.0536,92.401,4,0.283
1921703,5.08e-05,0.344,203600,0.898,0.0,2,0.4,-4.07,0,0.0789,90.143,4,0.177
397566,2.23e-06,0.198,260680,0.833,0.000316,11,0.441,-4.937,1,0.0527,199.84,3,0.267
2004395,0.000316,0.278,191347,0.993,1.17e-05,4,0.346,-2.885,0,0.152,99.765,4,0.0678
750617,5.47e-06,0.241,227627,0.874,1.08e-05,1,0.225,-4.225,1,0.0499,144.389,4,0.104
810655,0.00256,0.521,217693,0.928,8.31e-05,1,0.125,-4.359,1,0.0375,107.013,4,0.0719
1409213,0.000837,0.387,242600,0.939,0.0,5,0.333,-2.787,1,0.137,142.014,4,0.23
2210771,0.00315,0.459,236520,0.924,1.75e-06,4,0.485,-2.616,1,0.043,110.0,4,0.303
1956894,1.87e-05,0.459,283280,0.899,3.98e-06,5,0.161,-3.952,1,0.0774,140.022,4,0.28
1998137,0.000136,0.442,207853,0.958,0.000289,7,0.0617,-3.001,1,0.0967,90.557,4,0.183
1917957,3.53e-05,0.482,193493,0.716,0.000269,2,0.0649,-4.362,0,0.0392,141.063,3,0.39
1145548,2.95e-05,0.467,255693,0.942,0.000562,5,0.47,-4.117,1,0.055,139.952,4,0.223
1701309,0.000368,0.256,209453,0.953,8.8e-06,0,0.0824,-4.89,0,0.118,88.85,3,0.359
36927,3.44e-05,0.443,223893,0.983,6.27e-05,2,0.163,-2.88,0,0.0908,112.066,4,0.279
475362,5.86e-05,0.514,192507,0.917,7.04e-05,10,0.309,-3.612,1,0.0506,96.026,4,0.48
1410804,2.96e-05,0.414,226507,0.972,0.0362,9,0.161,-3.394,1,0.0795,100.042,4,0.282
1699349,2.19e-05,0.551,201027,0.929,0.000129,2,0.0965,-3.819,1,0.053,120.002,4,0.14
682409,0.00017,0.304,218387,0.988,0.0,2,0.413,-2.772,1,0.166,179.859,4,0.2
1770975,8.51e-05,0.404,245227,0.969,0.0114,8,0.268,-2.938,1,0.195,173.878,4,0.29
594385,0.000793,0.314,225733,0.815,0.0,2,0.393,-3.989,0,0.0462,90.017,4,0.436
451858,0.000149,0.259,215560,0.802,0.0,5,0.267,-4.721,1,0.0521,113.158,3,0.582
1647099,0.00083,0.465,199500,0.966,0.0,11,0.592,-2.686,0,0.165,130.109,4,0.38
441739,0.000769,0.476,236267,0.953,0.0,8,0.144,-3.883,1,0.0989,124.929,4,0.244
1981892,0.000261,0.444,259297,0.956,0.0,1,0.261,-4.097,1,0.111,92.623,3,0.278
86268,0.000233,0.58,255093,0.971,3.18e-06,4,0.598,-4.038,1,0.0675,115.033,4,0.362
65238,0.00224,0.186,405960,0.958,1.73e-06,11,0.104,-5.402,0,0.194,185.096,3,0.245
1359462,9.95e-05,0.285,282414,0.9,6.29e-06,1,0.113,-5.015,0,0.145,92.565,4,0.41
2052462,0.00026,0.525,251000,0.958,0.0,8,0.391,-3.642,1,0.0653,120.06,4,0.461
1920386,5.17e-05,0.447,260000,0.959,3.21e-05,7,0.233,-2.67,1,0.0976,90.048,4,0.273
963728,0.000386,0.243,261872,0.979,9.0e-06,11,0.325,-2.823,0,0.193,142.007,4,0.225
1473560,0.000276,0.478,209160,0.998,0.0,2,0.33,-3.978,1,0.126,115.008,4,0.0382
262342,0.000356,0.445,269893,0.94,0.000131,5,0.288,-5.618,1,0.116,130.081,4,0.127
122487,0.000222,0.243,267500,0.976,5.51e-05,6,0.353,-5.037,0,0.143,143.253,4,0.168
385652,0.000108,0.189,221840,0.934,0.000345,6,0.0679,-2.534,1,0.114,184.112,3,0.539
2188937,4.14e-05,0.455,205933,0.981,2.76e-05,4,0.334,-2.849,0,0.0882,95.024,4,0.173
1288904,0.0029,0.438,262800,0.95,0.0,6,0.33,-4.209,0,0.0869,150.023,4,0.408
490099,0.000358,0.344,274880,0.948,0.0,3,0.361,-3.98,0,0.105,169.665,4,0.222
1310968,9.13e-05,0.357,205320,0.947,6.67e-06,6,0.309,-2.271,0,0.0567,166.044,4,0.477
1053043,0.000216,0.383,212547,0.979,1.17e-05,1,0.625,-2.655,1,0.162,195.97,4,0.374
739186,0.000524,0.473,267867,0.932,0.000361,2,0.101,-3.464,1,0.148,159.985,4,0.327
518723,0.0017,0.531,268480,0.984,1.13e-05,3,0.361,-3.767,0,0.0652,107.036,4,0.386
717177,5.21e-05,0.405,236293,0.966,0.000381,6,0.3,-2.234,1,0.0937,112.349,4,0.422
1506198,0.000745,0.501,215800,0.96,7.97e-05,6,0.235,-4.535,0,0.0648,105.029,4,0.29
2130189,0.000314,0.474,223547,0.978,3.43e-06,6,0.35,-1.966,1,0.109,129.985,4,0.362
977594,0.00117,0.655,189293,0.885,0.000473,7,0.0448,-4.116,1,0.0438,100.088,4,0.938
557397,0.00038,0.451,213933,0.951,2.39e-06,1,0.261,-3.754,1,0.0645,162.065,4,0.442
170155,0.0144,0.603,184640,0.908,0.0,11,0.671,-5.254,1,0.184,133.063,4,0.457
1490445,0.111,0.554,162600,0.978,0.0,4,0.0731,-3.554,1,0.131,135.095,4,0.594
998419,0.00777,0.535,175373,0.951,0.0,3,0.0669,-3.324,0,0.18,160.102,4,0.723
2148163,0.0747,0.542,164760,0.932,0.0,4,0.613,-4.896,1,0.05,140.135,4,0.698
1610728,0.00333,0.343,221693,0.938,9.95e-06,11,0.203,-4.205,1,0.0679,132.635,4,0.387
591023,0.0141,0.623,205613,0.93,1.64e-06,5,0.138,-5.285,1,0.0324,120.119,4,0.287
670143,0.0016,0.514,216293,0.977,0.0,2,0.396,-3.413,1,0.13,140.044,4,0.164
1260575,0.00107,0.398,241107,0.91,0.0,1,0.27,-5.197,1,0.0626,175.039,4,0.224
1478725,0.000399,0.495,280707,0.921,0.0,0,0.315,-6.069,1,0.09,107.986,4,0.339
721849,0.000552,0.229,191293,0.991,0.0,10,0.376,-2.422,0,0.144,122.748,4,0.151
1863835,0.000127,0.49,196467,0.983,0.0,10,0.363,-1.753,0,0.127,125.065,4,0.387
1624787,0.00242,0.44,248067,0.986,0.0,6,0.299,-2.635,0,0.167,155.054,3,0.415
310907,0.000119,0.213,391560,0.982,3.48e-06,9,0.18,-3.177,1,0.113,132.26,4,0.196
1174352,0.00143,0.404,262013,0.991,0.0,0,0.0742,-2.385,0,0.24,133.052,4,0.153
2258422,1.96e-05,0.244,222440,0.976,0.0,1,0.349,-1.994,0,0.152,136.241,4,0.44
1261824,1.41e-05,0.207,242067,0.977,0.0,1,0.296,-2.583,0,0.193,128.278,4,0.42
322321,0.000314,0.127,223520,0.991,1.31e-06,1,0.16,-2.245,0,0.3,172.354,4,0.233
281950,2.42e-05,0.153,221400,0.989,0.0,6,0.38,-1.98,0,0.279,85.89,3,0.382
872126,0.000651,0.38,236427,0.993,0.0,9,0.0797,-2.374,1,0.155,140.058,4,0.214
1128295,0.000104,0.212,251040,0.99,0.0,6,0.35,-2.67,0,0.266,130.009,4,0.221
199241,2.53e-05,0.21,287933,0.991,1.72e-06,8,0.166,-2.343,0,0.231,139.972,4,0.174
1639776,0.378,0.136,217867,0.97,0.0,8,0.111,-3.565,0,0.323,169.954,4,0.282
486828,0.393,0.434,203827,0.881,0.0,1,0.101,-3.42,0,0.054,136.117,4,0.162
1212619,0.000124,0.209,261787,0.988,0.0,8,0.375,-2.074,0,0.176,154.343,4,0.327
1366661,0.000275,0.469,220933,0.979,0.0,6,0.322,-2.941,0,0.195,137.922,4,0.292
782706,1.75e-05,0.42,219880,0.99,0.0,1,0.354,-2.055,0,0.104,118.024,4,0.308
1034300,5.89e-05,0.248,233320,0.995,0.0,6,0.126,-2.11,0,0.236,154.869,4,0.295
252165,0.000192,0.382,249573,0.994,0.0,8,0.344,-2.664,0,0.183,154.979,4,0.368
529765,6.14e-05,0.441,252013,0.987,0.0,10,0.294,-2.214,0,0.223,120.025,4,0.391
1558707,0.0022,0.564,218554,0.705,0.0,6,0.0507,-3.887,1,0.0585,77.069,4,0.601
1037027,0.00198,0.429,217413,0.981,0.0,2,0.353,-4.127,0,0.131,75.047,4,0.171
566272,0.000901,0.198,255800,0.987,0.0,2,0.0944,-3.784,0,0.265,154.75,4,0.1
203866,0.00195,0.22,321347,0.945,0.0329,0,0.284,-4.592,1,0.147,138.385,4,0.0875
200379,3.85e-05,0.184,223453,0.978,0.0112,1,0.213,-2.401,0,0.166,159.66,3,0.272
361064,0.0105,0.488,229480,0.94,0.0,0,0.182,-4.33,0,0.141,135.058,4,0.313
1614767,0.000315,0.544,183480,0.944,9.82e-06,7,0.0927,-4.125,0,0.071,130.002,4,0.291
44745,0.033,0.261,230547,0.974,0.0,5,0.264,-2.606,1,0.157,140.133,4,0.195
742187,0.000329,0.55,211187,0.928,1.35e-06,0,0.0981,-5.13,1,0.0625,130.021,4,0.515
1240217,2.53e-05,0.342,202640,0.981,0.0,2,0.343,-3.228,0,0.14,160.083,4,0.207
249934,0.00011,0.326,137185,0.987,2.9e-05,0,0.302,-5.662,0,0.231,129.909,4,0.151
152069,0.000281,0.419,213800,0.907,0.0,8,0.177,-4.939,1,0.0854,144.641,4,0.653
1097980,3.52e-05,0.405,206533,0.976,0.0,0,0.271,-3.36,1,0.0874,160.115,4,0.346
636581,7.76e-05,0.471,227893,0.988,0.0,7,0.302,-3.575,1,0.14,138.051,4,0.282
1009469,4.71e-05,0.465,196653,0.98,0.0,10,0.309,-3.709,0,0.167,140.026,4,0.145
681999,0.000204,0.199,177240,0.935,0.0,1,0.0628,-3.471,1,0.157,195.012,4,0.637
2215655,0.000505,0.285,210333,0.946,0.0,11,0.0826,-3.874,0,0.0843,182.882,3,0.2
1993471,0.000307,0.529,242640,0.973,2.33e-05,2,0.207,-3.461,0,0.164,135.125,4,0.398
1859320,0.00079,0.53,217773,0.923,0.0,1,0.438,-5.052,1,0.117,134.984,4,0.597
1624676,0.00161,0.468,217867,0.975,0.0,10,0.339,-1.871,0,0.1,130.063,4,0.441
1298985,0.000164,0.535,187693,0.931,0.0,7,0.0294,-4.784,1,0.153,145.022,4,0.229
232343,0.00135,0.315,229667,0.972,3.5e-06,1,0.372,-4.014,1,0.268,173.602,4,0.0371
7581,0.000476,0.383,185787,0.903,1.64e-05,1,0.344,-3.897,1,0.0851,126.587,4,0.453
1888217,0.000532,0.601,156680,0.936,0.0537,1,0.347,-4.632,1,0.0415,115.035,4,0.463
667744,0.00012,0.421,180013,0.945,0.00235,1,0.0778,-3.608,1,0.0897,175.058,5,0.462
206263,0.000212,0.348,214867,0.968,0.00704,1,0.128,-4.039,0,0.137,135.456,4,0.293
1889194,0.00353,0.488,149013,0.942,0.0,1,0.483,-3.689,1,0.233,84.97,4,0.558
485548,0.00029,0.344,214013,0.933,0.00843,6,0.134,-4.507,0,0.172,140.587,3,0.495
1212364,0.000108,0.522,183760,0.959,0.00296,1,0.0742,-3.632,1,0.0592,130.034,4,0.306
947893,0.000363,0.601,175493,0.962,0.0133,1,0.204,-3.235,1,0.0539,119.965,4,0.204
1834364,0.000477,0.448,221829,0.982,4.48e-05,1,0.0966,-2.971,0,0.135,174.978,4,0.29
1160753,3.23e-05,0.423,161187,0.951,0.0078,11,0.298,-3.619,0,0.0652,184.917,4,0.543
451162,0.0943,0.414,298480,0.786,8.77e-05,0,0.0688,-7.62,0,0.0715,130.034,4,0.0892
457960,0.000244,0.399,230091,0.963,5.16e-06,2,0.279,-3.28,0,0.122,148.892,4,0.294
2201696,3.03e-05,0.437,238681,0.842,0.116,11,0.386,-6.867,0,0.0507,135.024,4,0.143
1254281,8.1e-05,0.322,171259,0.905,0.00348,9,0.149,-6.639,1,0.115,159.972,4,0.395
483968,0.000625,0.443,259762,0.99,0.0,4,0.44,-5.525,0,0.176,140.011,4,0.108
385705,5.42e-05,0.434,245453,0.773,3.11e-05,9,0.226,-6.068,1,0.0395,93.882,4,0.328
223877,7.25e-06,0.435,173853,0.874,0.00204,8,0.067,-2.636,1,0.0499,129.948,4,0.342
1616994,5.06e-06,0.21,211000,0.823,0.00203,5,0.0801,-2.231,0,0.0518,184.971,4,0.263
2226217,8.38e-05,0.374,258067,0.861,0.0187,3,0.188,-3.145,0,0.0521,135.001,4,0.11
1350595,0.00133,0.431,227947,0.867,4.77e-05,5,0.522,-3.771,0,0.0475,135.087,4,0.31
99490,9.48e-05,0.258,118680,0.864,0.749,5,0.175,-4.92,0,0.0638,84.426,4,0.172
1390819,0.0305,0.236,279227,0.892,0.0,2,0.278,-4.106,0,0.188,184.981,4,0.0685
1137655,0.00156,0.213,242080,0.957,0.0,3,0.394,-2.967,1,0.235,196.118,3,0.157
2014638,4.33e-05,0.441,258899,0.972,0.111,1,0.184,-3.873,0,0.0623,94.993,4,0.235
913102,0.00878,0.233,213640,0.943,0.0,2,0.359,-3.443,0,0.171,149.992,4,0.0501
1190044,0.000102,0.218,210613,0.987,0.000407,7,0.617,-2.225,1,0.222,129.803,4,0.0552
116761,5.43e-05,0.469,211439,0.916,0.0,10,0.433,-4.163,0,0.0547,144.004,4,0.287
398429,0.0138,0.479,226502,0.945,0.000717,11,0.37,-4.921,0,0.0601,152.992,4,0.281
150712,7.81e-05,0.203,238160,0.988,0.247,8,0.534,-3.631,1,0.353,90.003,4,0.137
884532,0.000206,0.291,271299,0.978,2.2e-05,11,0.355,-3.8,0,0.136,102.491,4,0.265
1298926,1.08e-05,0.233,189573,0.996,0.00613,0,0.4,-1.636,0,0.16,99.913,4,0.0607
1362538,0.000112,0.29,203265,0.938,0.0,2,0.322,-2.209,1,0.064,196.017,4,0.564
1163288,0.00267,0.498,204347,0.989,3.04e-05,6,0.361,-4.827,1,0.251,139.978,4,0.267
2158681,0.00122,0.592,251120,0.968,6.44e-05,9,0.164,-4.004,1,0.0846,112.961,4,0.252
913369,6.03e-06,0.493,190000,0.965,0.012,6,0.378,-1.585,1,0.064,130.034,4,0.327
1852862,0.000173,0.454,282907,0.868,0.0,0,0.292,-4.34,1,0.0374,76.496,4,0.416
1131645,0.000868,0.479,273613,0.96,0.000507,10,0.37,-4.866,0,0.108,94.122,4,0.193
1771138,0.000133,0.386,239127,0.943,0.0,5,0.0928,-3.033,0,0.185,148.008,4,0.402
724017,9.24e-05,0.45,213867,0.986,0.0,7,0.183,-3.544,1,0.144,141.998,4,0.309
1760074,0.000485,0.484,211387,0.953,0.0,7,0.235,-3.602,1,0.107,93.984,4,0.249
1421171,0.000337,0.421,255840,0.978,0.000299,2,0.0636,-4.664,0,0.0636,186.093,4,0.457
750769,0.000193,0.447,228280,0.935,0.00728,8,0.0865,-4.23,1,0.0906,140.03,4,0.289
295933,0.000625,0.357,204627,0.99,0.0,8,0.274,-4.224,1,0.201,190.031,4,0.13
909015,0.0028,0.433,240928,0.865,0.0,11,0.118,-5.249,0,0.099,194.081,4,0.23
491996,8.45e-05,0.508,246209,0.988,0.0,1,0.209,-3.613,0,0.165,75.018,4,0.174
1285032,1.14e-05,0.503,203813,0.986,0.0,4,0.483,-3.401,1,0.155,104.064,4,0.347
2162079,1.69e-05,0.535,218133,0.995,0.0,11,0.27,-3.01,0,0.164,75.999,4,0.167
1102323,0.000595,0.557,262440,0.886,9.84e-05,11,0.0904,-4.196,0,0.0498,114.025,4,0.17
1557377,0.000768,0.394,241227,0.992,0.0,1,0.109,-2.776,0,0.38,83.756,4,0.234
184888,2.87e-05,0.437,215872,0.97,0.0,1,0.252,-2.333,0,0.0771,74.995,4,0.509
2154587,4.78e-05,0.213,246040,0.93,0.0,0,0.126,-4.478,1,0.0671,169.221,4,0.386
1656578,3.87e-05,0.189,247067,0.975,1.74e-06,0,0.0971,-4.693,1,0.201,190.34,4,0.215
1448612,9.64e-05,0.217,315453,0.907,2.51e-06,9,0.195,-4.685,1,0.0415,184.516,4,0.499
877757,0.000658,0.687,199773,0.677,0.000146,2,0.0564,-4.172,1,0.0508,75.052,4,0.546
1875197,0.00014,0.468,270920,0.769,0.00124,4,0.271,-7.036,1,0.041,104.102,4,0.17
642119,2.23e-05,0.353,255733,0.898,0.105,2,0.39,-5.877,1,0.052,103.293,4,0.525
941833,6.05e-05,0.544,244493,0.874,0.00229,1,0.353,-3.891,1,0.0475,93.027,4,0.25
1263169,0.000915,0.498,227587,0.714,0.361,8,0.101,-7.917,1,0.0361,91.289,4,0.226
1863586,0.000277,0.527,303667,0.774,1.69e-05,2,0.121,-7.379,1,0.0399,131.841,4,0.199
1444775,0.00106,0.59,248244,0.95,0.000909,7,0.736,-5.57,1,0.0512,128.006,4,0.515
692086,0.000721,0.538,213402,0.94,0.00279,11,0.439,-4.473,1,0.146,99.966,4,0.259
1196302,0.00106,0.466,241421,0.845,0.000907,3,0.162,-4.029,0,0.0637,145.024,4,0.451
2021617,0.00053,0.468,218784,0.974,0.0,4,0.207,-3.234,0,0.0919,95.009,3,0.175
173712,0.00547,0.456,255604,0.97,5.06e-05,1,0.04,-4.278,0,0.0784,95.001,4,0.279
2166667,0.000318,0.554,374453,0.949,9.98e-05,2,0.2,-4.928,1,0.0787,129.984,4,0.233
674194,0.00116,0.473,328387,0.767,0.000798,5,0.109,-6.383,1,0.0548,180.024,4,0.375
1406922,0.000332,0.576,323800,0.906,0.0614,2,0.0908,-7.677,1,0.0571,127.935,4,0.211
1844520,0.0244,0.486,480707,0.881,0.0,2,0.429,-5.623,0,0.0474,144.997,4,0.667
1134660,0.00023,0.465,255773,0.96,0.0,6,0.129,-3.888,1,0.0792,132.014,4,0.43
2120262,0.0254,0.604,245533,0.883,0.0,11,0.0813,-3.821,0,0.047,90.001,4,0.544
125695,0.0635,0.356,268040,0.97,0.0,9,0.121,-2.855,0,0.0935,149.937,4,0.142
973704,0.00596,0.566,219400,0.849,2.29e-06,2,0.115,-6.575,0,0.0447,98.996,4,0.402
1674256,0.00802,0.235,316813,0.733,0.000758,5,0.208,-6.513,1,0.0659,104.697,1,0.132
869232,0.00155,0.607,205746,0.747,0.000342,3,0.136,-6.241,1,0.0667,130.061,4,0.336
315127,0.00126,0.392,194993,0.863,1.54e-05,1,0.158,-4.578,1,0.0403,169.889,4,0.583
1201437,0.0101,0.566,166813,0.949,4.97e-06,0,0.191,-4.094,1,0.0833,140.023,4,0.688
505894,0.0555,0.555,190771,0.74,7.08e-06,11,0.306,-7.016,0,0.175,172.915,4,0.761
1006972,0.00273,0.449,210707,0.971,0.0,10,0.141,-3.66,1,0.0476,144.031,4,0.414
1680255,0.0186,0.536,187653,0.909,0.000182,6,0.349,-4.544,0,0.0772,79.996,4,0.457
